node,in_degree_weekday,out_degree_weekday,PageRank_weekday,HITS_hub_weekday,HITS_authority_weekday,in_degree_weekend,out_degree_weekend,PageRank_weekend,HITS_hub_weekend,HITS_authority_weekend
BENCOOLEN,1950199.0,1969111.0,0.001583043702109101,0.000992283033752403,0.0013537162696330672,947086.0,935024.0,0.001933967968821556,0.0011644457383144181,0.001707272303621138
BENDEMEER,8477940.0,8295518.0,0.005353165246153424,0.004645522249293023,0.002577871573371577,3122490.0,2790835.0,0.005335746537214857,0.004337032864445703,0.003507777881418612
BENOI SECTOR,693260.0,778780.0,0.0011286612404669528,0.0001891451957774107,0.00010865362461339926,133080.0,154960.0,0.0008737402771235529,0.00030728206425811763,0.0001269781379150411
BIDADARI,1376602.0,1768768.0,0.001213181877160984,0.0005663846457186665,0.0024131075722732703,334516.0,441087.0,0.0010131681213497075,0.0004494186279775422,0.0011001018941346574
BISHAN EAST,12732991.0,10314964.0,0.00704378940770266,0.003357008217995096,0.0026612702351933725,4174168.0,3308259.0,0.006663367421236985,0.002879194005113899,0.0026709571093175132
BOAT QUAY,1653760.0,740096.0,0.001550327484822018,4.851249441523146e-05,0.0004624935480299258,585340.0,247860.0,0.0014737558177219808,6.889570689562191e-05,0.0005939962682911307
BOON KENG,4662527.0,4853692.0,0.0032661804572993334,0.0034523247255122923,0.0016423828567596812,2031898.0,2138794.0,0.003725669346599497,0.005134458051463723,0.0026076076241309657
BOON LAY PLACE,8662220.0,8677420.0,0.005600208157667561,0.002830787738568136,0.0027347916673006816,3384020.0,3447380.0,0.006074180364745556,0.009170950434255556,0.007833635867991188
BOON TECK,4251700.0,3440540.0,0.0028404516334426264,0.001201001949139304,0.0014288747075336258,1690140.0,1188520.0,0.0031606938001924583,0.001188553730485686,0.0017433668817065692
BOULEVARD,11860403.0,10565819.0,0.007999174644562708,0.003039060748389879,0.002249521138009471,5761331.0,5267600.0,0.010743224753278161,0.004903551950232296,0.003508472118673362
BRADDELL,3839620.0,3933686.0,0.002894059801580152,0.0018716098496066448,0.0016240394519311493,1126420.0,1210700.0,0.0025165629737150773,0.0016307342725122437,0.0012356782264240204
BRAS BASAH,4153770.0,4147507.0,0.0031220880448277763,0.001295798662169574,0.0007325715790768249,1495177.0,1567666.0,0.0031037944986999065,0.001605535234936486,0.000991917850873346
BRICKWORKS,4268701.0,4201103.0,0.0029741321518922882,0.0003524708699507312,0.0004290773051617751,1458894.0,1347881.0,0.0028795645003683082,0.0006433982411901472,0.0010624682872494883
BUGIS,6282113.0,5907613.0,0.004251715633449663,0.0014782135057165814,0.0026460765649521257,2878420.0,2895831.0,0.005163000340827983,0.0026820041301648108,0.004083768070045075
BUKIT BATOK CENTRAL,12278391.0,12880793.0,0.007586175951178019,0.000795681429525504,0.0009231888938796152,4221746.0,4349928.0,0.007607609098549878,0.0018082387645445065,0.0016852529928012261
BUKIT BATOK EAST,3581560.0,4402070.0,0.002561069130349732,0.0003421652978983707,0.0003480443167026046,1444640.0,1622159.0,0.0029001919851435716,0.000661360238157692,0.0009063040117364249
BUKIT BATOK SOUTH,5045700.0,4776215.0,0.0031817692339058674,0.0004657764674660719,0.000458817053817391,1574320.0,1640858.0,0.0030377083607712042,0.0009326671653747537,0.0006616936580806597
BUKIT BATOK WEST,4113790.0,3578399.0,0.0028278285993806845,0.0003583236969125122,0.0003482016073775303,1428337.0,1320353.0,0.00286229131664808,0.0009781420846270551,0.0007506900891331278
BUKIT HO SWEE,2699420.0,2609978.0,0.0021883681420063316,0.00023924701315754704,0.00022023965145949993,991060.0,1006803.0,0.002214084077120733,0.0003820131239005342,0.0003362068503622226
BUKIT MERAH,6396740.0,5596795.0,0.004869454696140757,0.0003716244352294272,0.0004494388197106596,1778180.0,1552170.0,0.004023263322606441,0.0004733075897006708,0.0005302523134656204
CECIL,2330980.0,2546335.0,0.0023862474347807437,0.000810596460149331,0.00044810346163392416,260920.0,287587.0,0.0012411363444601064,0.0002373745809236927,0.0001445038265412813
CENTRAL SUBZONE,2996033.0,2048819.0,0.003161752721212439,0.000539313282551366,0.0012137287907311987,495699.0,321294.0,0.0023792775096823826,0.00013930421721085036,0.0003426587237174958
CENTRAL WATER CATCHMENT,2027660.0,1957287.0,0.0018265904346202253,0.000269030954718114,0.0002701659120038921,895580.0,930611.0,0.0021564688749369613,0.0005642435474328067,0.0004919195901259257
CHANGI AIRPORT,10864254.0,10522595.0,0.00576539729587155,0.026910148446627976,0.028882008563591844,4437471.0,4443579.0,0.0066218486916667435,0.023639537688842468,0.025254932224141238
CHANGI POINT,1383760.0,1277180.0,0.00120333160362224,0.00318072646374214,0.004154398764232634,1089820.0,1007320.0,0.002193520871481214,0.005561082011171183,0.007199498905063743
