node,in_degree_weekday,out_degree_weekday,PageRank_weekday,HITS_hub_weekday,HITS_authority_weekday,in_degree_weekend,out_degree_weekend,PageRank_weekend,HITS_hub_weekend,HITS_authority_weekend
CHIN BEE,0.04543281906651881,0.034583873143555204,0.048042455180866264,0.005697348747463927,0.007350004919304244,0.02499333742270696,0.01955203563915357,0.02689602153824062,0.012477657383106662,0.010655656908647896
CHINA SQUARE,0.06965801609926672,0.059893683452631866,0.07482135464351526,0.003031338363467898,0.013989381325070402,0.09096350458503673,0.05720476556444942,0.09277005151311854,0.004256866508196654,0.026404799784956266
CHINATOWN,0.18509495909014795,0.22335008593361672,0.20930481731991615,0.013331642981052825,0.025062088139195887,0.2212881690176484,0.24901604803991167,0.2470218894232853,0.020500388510233555,0.046189316867651896
CHOA CHU KANG CENTRAL,0.45049349241253056,0.47688070070873906,0.4383339550096812,0.01497848879125663,0.01945822531556299,0.4644739135101559,0.48754705644819885,0.46575022870957433,0.041355534397298783,0.05463888476442668
CHOA CHU KANG NORTH,0.12218508787789702,0.14057784243494126,0.11297297205554094,0.004375208328888303,0.004245049140014071,0.10808532833140087,0.12282066771308918,0.10234167604284505,0.010347419063413842,0.010030908150001995
CHONG BOON,0.2992239418622435,0.21782698850161572,0.23015816636194475,0.02335004828551213,0.04173929958076262,0.28270223523856514,0.22159190824481076,0.2394440123643432,0.03372554207362193,0.05771249323503683
CITY HALL,0.17496963648230704,0.16249970142191417,0.18457847752113718,0.019047745461313156,0.024754288488723204,0.20683945698668668,0.18619178189254848,0.2152173549915823,0.03355610927596411,0.04767170760088969
CITY TERMINALS,0.03515406093366692,0.028689657368850287,0.04337469319116194,0.0012402112893516101,0.003986340093082702,0.03041155341917753,0.02325142146295078,0.039399694736973294,0.0021871986288327654,0.005038346440551422
CLARKE QUAY,0.07521335721978427,0.10966676410738802,0.0813699379062698,0.01390933478780377,0.005954248785029368,0.07868828239369567,0.11275376288760511,0.0863477127661871,0.02315094982359741,0.008357175086675382
CLEMENTI CENTRAL,0.46245879340531965,0.5178612254554595,0.5096465916155362,0.010994732130570105,0.010414695548231448,0.43262961008516265,0.4919727235425527,0.5432641704471772,0.03283585263496646,0.030078030839155185
CLEMENTI NORTH,0.29903048598750864,0.3033641219472523,0.30718959019410275,0.009032948004053805,0.011828334132711334,0.2806657108470023,0.26785556112779163,0.30753468021367253,0.0184927920713922,0.030091381074112977
CLEMENTI WEST,0.13581670389613631,0.11400848757972035,0.13806711820120926,0.002733756852349059,0.005357537009024732,0.14136989119082805,0.1233188310461837,0.1600407010641595,0.01065000271686869,0.014472832825672686
CLEMENTI WOODS,0.15142202837294788,0.15850174085242053,0.15483615493641237,0.003907427539803352,0.0043362444086514325,0.14608287389098187,0.14125564188903145,0.1680833004352732,0.010414940452762212,0.0124845939205553
CLIFFORD PIER,0.042813358032380205,0.04393624874455024,0.044675416299845644,0.00559111108606558,0.006586002530154546,0.020242807579462202,0.02907950097369398,0.023959258784215117,0.005051124486415187,0.003953736697126344
COMMONWEALTH,0.08191530022372508,0.10866311519881888,0.09619747478585818,0.003223653673667941,0.002548589284162648,0.0782611428289242,0.10157590253941995,0.09652330525305321,0.006133025362860107,0.004899322832219549
