node,in_degree_weekday,out_degree_weekday,PageRank_weekday,HITS_hub_weekday,HITS_authority_weekday,in_degree_weekend,out_degree_weekend,PageRank_weekend,HITS_hub_weekend,HITS_authority_weekend
JURONG RIVER,0.017029171936725974,0.021634930710447083,0.016441175758465702,0.028366894527968665,0.021665258594245795,0.030679562946759678,0.027802765890095907,0.029285537486023683,0.04542871213241999,0.044627825201045815
JURONG WEST CENTRAL,0.9852141975389996,1.0,1.0,0.7668979064499349,0.7766528794692659,1.0,1.0,1.0,0.8821045602403174,0.9479495559036398
KAKI BUKIT,0.32295460789418207,0.3104580237319116,0.27229162093494963,0.31960353578612005,0.34390652231950175,0.2979886954569475,0.2925888798066556,0.2476709475818721,0.31166555729559386,0.3414573829944675
KALLANG BAHRU,0.12179018493885177,0.10080946167326126,0.10354210793460225,0.07098707735690513,0.0845450203235209,0.08796233662846824,0.07716701048432507,0.07494691446762368,0.061689084686464994,0.0649176368771405
KALLANG WAY,0.04636729886767289,0.05527447686129817,0.03890853194713147,0.030838981175801465,0.038069056857327144,0.02571355914515134,0.03459415455764338,0.024287804435277564,0.01881618181454785,0.02408783449692866
KAMPONG BUGIS,0.030472609629598416,0.025963293391431306,0.02613826181631296,0.010416636299313265,0.02578335088224284,0.04328760251392113,0.0377071142288951,0.03610077342175327,0.019687438015312503,0.044516684769730135
KAMPONG GLAM,0.016491262085743974,0.017492531879201675,0.016266481956402883,0.008447422412515471,0.011219841060569736,0.019819056305651242,0.022198867642760328,0.0185535858961116,0.013117895130682506,0.017513184138686518
KAMPONG JAVA,0.09831714730972457,0.08291226620500972,0.08435965325992141,0.05482771501673345,0.06718646461027068,0.10539498451784919,0.07745749073990266,0.0875960520150249,0.05691521060824206,0.08370078457340167
KAMPONG TIONG BAHRU,0.056299573922650475,0.049015944451935876,0.05922032403205541,0.01576662746176172,0.028315761642930364,0.06172466130422618,0.04806213518572069,0.06417869753338377,0.016899430237457574,0.03939679062332978
KAMPONG UBI,0.2019970296292079,0.19089814633277008,0.16924403401254146,0.16222691974687542,0.20423576840108199,0.16286021839697126,0.14691715862211707,0.14047059440463186,0.1305668821811855,0.17804817024868172
KANGKAR,0.09895320681358066,0.1012371597203865,0.07847722462710403,0.06459517570794093,0.054486927564492596,0.09461014249153492,0.10451870096079455,0.07391788020391218,0.07403308010399483,0.05667551995839305
